108;37;-1.1106671993607669
108;108;1.0
109;100;-0.106
109;109;1.0
109;294;-0.106
109;365;-0.126
110;110;1.0
111;111;1.0
112;108;-1.0
112;112;1.0
113;113;1.0
114;114;1.0
114;604;-0.6
115;4;-0.651959840984452
115;115;1.0
116;116;1.0
117;117;1.0
118;95;-0.00245437021050929
118;118;1.0
118;604;-6.0
118;664;-0.00107273937169882
118;869;-0.000701237095408489
119;119;1.0
119;194;-0.25
119;803;-0.46
119;950;-0.246
120;120;1.0
120;224;-1.5947955390334572
120;234;-0.33046309696092624
120;330;-1.483226837060703
120;387;-0.3005576208178439
120;488;-0.7441272135887244
120;496;-0.6645352820278604
120;560;-0.08866995073891626
120;810;-0.03062
121;121;1.0
121;536;-1.0
122;122;1.0
123;123;1.0
123;651;-0.00036
124;124;1.0
125;125;1.0
125;686;-0.005
126;25;-0.208865936496059
126;95;-0.00661657608854424
126;126;1.0
126;664;-0.0261283676348811
126;799;-0.0303506736402275
126;869;-0.00299236352750271
127;127;1.0
127;904;-0.002780933062880325
128;25;-0.00306020818511706
128;95;-0.00174956535632019
128;128;1.0
128;664;-0.00164387905043985
128;799;-0.00250699919896688
128;869;-0.00109245709612085
129;129;1.0
129;286;-0.02
130;130;1.0
131;131;1.0
132;97;-2.8615461179087874e-07
132;132;1.0
132;934;-2.8615461179087874e-07
133;82;-0.000129
133;133;1.0
134;134;1.0
134;392;-0.0145460634721293
135;79;-454.0
135;87;-2000.0
135;135;1.0
135;233;-1180.0
135;423;-500.0
135;927;-3000.0
136;136;1.0
136;405;-3.9744e-09
137;137;1.0
138;28;-55100.0
138;59;-0.37944000000000006
138;69;-0.0336
138;84;-0.37944000000000006
138;86;-0.0336
138;138;1.0
138;159;-0.0199
138;160;-0.0336
138;167;-0.0336
138;196;-0.0336
138;319;-0.38056
138;388;-0.37944000000000006
138;405;-1.1397599999999999
138;574;-0.27336000000000005
138;587;-0.23315999999999998
138;603;-0.0336
138;604;-487.0
138;618;-0.0336
138;642;-0.0336
138;749;-0.08008
138;764;-0.0336
138;814;-0.0336
138;899;-0.0336
138;928;-0.38056
139;95;-0.00394469475403785
139;139;1.0
140;140;1.0
141;141;1.0
141;973;-9.892033725970944e-10
142;142;1.0
143;143;1.0
143;973;-1.0
144;7;-53.23375
144;144;1.0
145;145;1.0
145;183;-818.0
146;8;-1.0
146;29;-0.6
146;32;-0.9698499999507729
146;49;-0.3317
146;82;-0.45
146;146;1.0
146;292;-0.25
146;325;-16000.0
146;363;-0.5027
146;492;-57.0
146;531;-0.43978894899544746
146;554;-0.3298
146;769;-0.8439
146;908;-1.0
146;985;-145.0
147;147;1.0
147;345;-8.25
147;630;-50.0
147;866;-70.0
148;84;-37.223436
148;148;1.0
149;149;1.0
149;738;-0.017192469698272154
149;891;-0.9
150;150;1.0
150;318;-0.021
151;151;1.0
151;952;-1.8535
152;152;1.0
152;786;-6600.0
153;153;1.0
153;663;-0.041393706
154;154;1.0
154;243;-0.08941176470588236
154;247;-7200000.0
154;273;-0.875
154;302;-0.11388172043010752
154;345;-73.0
154;502;-300.0
154;572;-5210.0
154;807;-0.9
154;866;-400.0
154;868;-7752.0
154;935;-34.01744441820909
155;121;-30.0
155;155;1.0
155;260;-221090.0
155;348;-220.0
155;578;-250.0
155;674;-231.2
156;156;1.0
156;476;-0.4
157;157;1.0
158;28;-10.4
158;158;1.0
159;148;-1.0246
159;159;1.0
160;160;1.0
161;110;0.005646979865771813
161;161;1.0
161;322;0.0022011500000000002
161;363;0.020491803278688527
161;531;1.984e-05
162;162;1.0
162;182;-0.008121642538468542
162;270;-8.011405597447662e-06
163;28;-315000.0
163;69;-0.0326
163;86;-0.0326
163;160;-0.0326
163;163;1.0
163;167;-0.0326
163;196;-0.0326
163;280;-0.22226666666666667
163;603;-0.0326
163;604;-81.1
163;618;-0.0326
163;642;-0.0326
163;764;-0.0326
163;814;-0.0326
163;899;-0.0326
164;164;1.0
164;392;-0.12
164;572;-499.0
165;50;-8.968609865470851e-06
165;165;1.0
165;299;-9.132420091324201e-06
166;166;1.0
167;167;1.0
168;168;1.0
169;40;-0.1428571428571428
169;169;1.0
170;170;1.0
171;171;1.0
171;659;-0.05
172;172;1.0
172;259;-0.1317
172;788;-0.1243
172;936;-0.12
172;971;-0.12
173;3;-0.0058
173;50;-0.00018385650224215247
173;173;1.0
173;299;-0.00018721461187214613
173;585;-0.00587649940031996
173;646;-0.00587649940031996
173;842;-0.0058
174;174;1.0
174;274;-2.95
174;385;-0.07847787223174872
174;473;-25.0
174;659;-22.027
175;175;1.0
175;630;-1.0
176;176;1.0
177;177;1.0
177;488;-1.6230574629562702
178;178;1.0
178;904;-1.2418464626191672e-06
179;4;-0.0304178172339931
179;179;1.0
180;180;1.0
180;712;-0.4770531400966183
180;746;-1.0
181;11;-2.603e-06
181;181;1.0
181;377;-2.603e-06
181;407;-2.603e-06
181;552;-2.603e-06
181;610;-2.603e-06
181;767;-2.603e-06
181;884;-2.603e-06
181;979;-2.603e-06
182;182;1.0
182;938;-1.0
183;143;-1.09529e-07
183;183;1.0
184;179;-0.026
184;184;1.0
184;201;-0.026
185;95;-0.00607286630499613
185;185;1.0
186;186;1.0
186;664;-0.00259178733538646
186;869;-0.00199953466502585
187;187;1.0
187;385;-0.02254733846546755
187;807;-0.9
188;188;1.0
189;189;1.0
190;190;1.0
191;72;-0.08331428571428567
191;191;1.0
192;45;-5e-05
192;151;-5e-05
192;192;1.0
192;482;-0.0001
192;645;-0.0001
192;651;-9e-05
193;193;1.0
193;659;-0.0015509999999999999
194;194;1.0
194;228;-0.95
195;195;1.0
196;196;1.0
197;25;-0.00184106615006923
197;95;-0.275730214195585
197;197;1.0
197;664;-0.00998966547630934
197;799;-0.00119437116204934
197;869;-0.001458967130662
198;50;-0.02816076567833478
198;198;1.0
198;299;-0.0353818209339287
199;87;-2000.0
199;199;1.0
199;233;-118.0
199;423;-15000.0
199;927;-4000.0
200;200;1.0
200;692;-0.95
201;201;1.0
201;365;-0.024
202;202;1.0
203;203;1.0
203;365;-0.425
204;204;1.0
205;95;-0.00171401939901084
205;205;1.0
206;206;1.0
206;247;828000000.0
207;207;1.0
207;849;-2.3377536e-08
208;208;1.0
208;664;-0.0398738380574056
208;869;-0.0306678091550663
209;209;1.0
209;395;-0.005560000000000001
210;210;1.0
210;473;-0.4
211;183;-125.0
211;211;1.0
212;160;-1.00057
212;212;1.0
213;25;-0.259841150755153
213;213;1.0
214;156;-0.5
214;191;-1.0
214;214;1.0
214;259;-0.0281
214;302;-0.3838709677419355
214;331;-1.0
214;385;-0.004433277390638112
214;515;-1.0
214;592;-0.437086092715232
214;788;-0.0284
214;807;-0.6
214;909;-1.0
214;936;-0.0283
214;971;-0.0283
215;7;-3.217910447761195
215;215;1.0
215;259;-0.0043
215;312;-0.35088
215;470;-1.0
215;592;-0.0198675496688742
215;788;-0.0041
215;936;-0.0041
215;971;-0.0041
216;216;1.0
216;604;158.0
217;50;-5.213004484304932e-06
217;82;-1.176e-06
217;217;1.0
217;299;-5.308219178082192e-06
217;663;-4.399393000000001e-09
217;849;-4.399393000000001e-09
218;91;-0.0050017979144192735
218;218;1.0
218;322;-0.000598
219;25;-0.00451669497444966
219;95;-0.00277743618252939
219;219;1.0
219;664;-0.00195612901423388
219;869;-0.00153491628692993
220;220;1.0
220;738;-0.05611431082074939
220;891;-0.015
221;172;0.150723959960653
221;221;1.0
221;515;0.150723959960653
222;95;-0.00299915118010498
222;222;1.0
223;223;1.0
223;803;-0.019
224;224;1.0
224;387;-0.0027881040892193307
225;225;1.0
226;16;-0.2555
226;226;1.0
227;227;1.0
228;72;-0.2518019267668084
228;228;1.0
228;259;-0.3738
229;229;1.0
229;289;-0.020019900497512438
230;230;1.0
231;231;1.0
232;232;1.0
233;143;-1.09529e-07
233;233;1.0
234;91;-0.9949658396260337
234;234;1.0
235;235;1.0
235;604;-0.00042
236;228;-0.0056
236;236;1.0
236;242;-0.0056
236;418;-0.0056
236;692;-0.0056
236;800;-0.28
237;237;1.0
238;95;-0.00155582395722054
238;238;1.0
238;664;-2.20591069683144
238;799;-0.00109923138846146
238;869;-1.69592765886261
239;239;1.0
239;531;-0.0006888
240;240;1.0
240;286;-0.03
240;738;-0.01167177665071587
240;891;-0.035
241;241;1.0
242;242;1.0
242;936;-0.41
243;243;1.0
244;244;1.0
245;50;-0.0008244843049327353
245;82;-0.00856
245;179;-0.00141879560780404
245;245;1.0
245;299;-0.0008395433789954337
245;377;-1.453560079886822e-07
245;552;-1.2848906940336756e-07
245;610;-1.3103850334357402e-07
245;767;-1.4060571751717557e-07
246;246;1.0
246;926;-1.02
247;247;1.0
247;540;-6.7e-12
247;722;-6.7e-12
248;95;-0.00613545487197076
248;248;1.0
249;249;1.0
250;250;1.0
250;270;-0.0002254689754689755
250;937;-0.003006253006253007
251;251;1.0
251;395;-1.01
252;252;1.0
252;904;-0.002380952380952381
253;253;1.0
254;25;-0.013113881469544
254;95;-0.0481944969103818
254;254;1.0
254;664;-0.367488613088296
254;799;-0.0264742623426067
254;869;-0.0198673545538969
255;255;1.0
255;664;-0.0169685444277564
255;869;-0.0130455974552433
256;256;1.0
256;319;-0.0051992
257;257;1.0
257;319;-0.00051188
258;258;1.0
258;348;-220.0
259;259;1.0
260;260;1.0
261;95;-0.00464118788063056
261;261;1.0
261;664;-0.0313423950043424
261;799;-0.00221903317708495
261;869;-0.00166496471282742
262;262;1.0
262;663;-2.3377536e-08
263;4;1.00351006163531
263;263;1.0
264;1;-0.007428726581591095
264;179;-0.019
264;264;1.0
264;521;-0.0015
264;663;-1.2042e-06
264;849;-1.2042e-06
264;970;-3.4406307977736557
265;25;-0.00257130549144705
265;82;-0.00727
265;265;1.0
265;377;-5.285741490950388e-07
265;552;-4.6723903241196954e-07
265;610;-4.7650982138220293e-07
265;767;-5.113001417892905e-07
266;266;1.0
267;267;1.0
267;604;-9.05
268;268;1.0
269;269;1.0
270;270;1.0
270;938;-1.0
271;201;0.497352108343698
271;271;1.0
272;272;1.0
272;664;-0.00108630715115178
272;869;-0.000744766860839538
273;273;1.0
274;274;1.0
275;220;-13.75
275;275;1.0
276;276;1.0
277;50;-0.011457566427949933
277;277;1.0
277;299;-0.013959316161692605
278;278;1.0
278;286;-0.47
279;279;1.0
280;16;-0.07352941176470588
280;280;1.0
281;2;-0.001949317738791423
281;16;-0.00146
281;37;-0.07626847782660806
281;108;-0.03597122302158274
281;112;-0.15260697590794678
281;177;-0.00015626809173903365
281;224;-0.002579925650557621
281;234;-0.23154848046309698
281;281;1.0
281;289;-0.0029154228855721395
281;320;-0.0585
281;387;-0.001607806691449814
281;488;-0.000526924466931695
281;496;-0.007211692167161453
281;561;-0.004888278388278388
281;810;-0.00078
281;970;-0.0927643784786642
282;282;1.0
282;473;-0.02741514360313316
283;19;-1.0
283;172;-1.0
283;259;-0.035
283;283;1.0
283;322;-0.188
283;341;-1.0
283;385;-0.002006640154693714
283;592;-0.0474613686534216
283;788;-0.033
283;844;-1.0
283;936;-0.0335
283;971;-0.0335
284;79;-854.0
284;284;1.0
284;423;-500.0
285;50;-0.17937219730941703
285;220;-0.55
285;277;-0.0344
285;285;1.0
285;663;-0.2098889884
285;849;-0.2098889884
286;259;-0.2306
286;286;1.0
286;788;-0.2181
286;936;-0.2
286;971;-0.2
287;11;-4.457301940013404e-12
287;287;1.0
287;377;-4.456933262302334e-12
287;405;-6.997199999999999e-10
287;407;-4.4572893015137695e-12
287;552;-4.4564226201365225e-12
287;610;-4.456949461487159e-12
287;767;-4.456933262302334e-12
287;884;-4.457301940013404e-12
287;979;-4.4572893015137695e-12
288;28;-2000.0
288;288;1.0
289;289;1.0
289;561;-0.9203296703296702
290;7;-0.4833333333333334
290;29;-0.05
290;82;-0.045
290;290;1.0
290;292;-0.03125
290;363;-0.1665
290;392;-0.0036
290;531;-0.00811
290;712;-0.04830917874396135
291;291;1.0
291;482;-0.00021921
291;651;-0.00015271
292;292;1.0
293;19;-1.0
293;121;-45.0
293;259;-0.035
293;293;1.0
293;341;-1.0
293;348;-440.0
293;385;-0.002006640154693714
293;572;-1180.0
293;592;-0.0474613686534216
293;788;-0.033
293;844;-1.0
293;936;-0.0335
293;971;-0.0335
294;72;-0.08571428571428574
294;294;1.0
295;172;-0.0096
295;295;1.0
295;515;-0.0096
295;592;-0.0096
296;296;1.0
296;318;-2e-08
296;392;-2e-08
296;484;-2e-08
296;524;-2e-08
297;297;1.0
298;7;-0.4833333333333334
298;298;1.0
299;11;-0.028272026488489338
299;299;1.0
299;377;-0.028370194898215767
299;610;-0.027806439371933896
299;979;-0.028271763757474467
300;28;-4400000.0
300;300;1.0
301;301;1.0
302;302;1.0
303;303;1.0
303;473;-0.1
304;304;1.0
304;377;-7.92848670226202e-12
304;552;-7.008474518851273e-12
304;610;-7.147534151630925e-12
304;767;-7.669380695180736e-12
305;305;1.0
305;319;-0.0006834
306;49;-0.155
306;82;-0.01
306;172;-1.0
306;306;1.0
306;322;-0.0004132465436647745
306;345;-11.0
306;392;-0.27
306;531;-0.021846
306;554;-0.1705
306;829;-4800.0
306;866;-80.0
306;904;-0.00978
307;307;1.0
307;803;-0.1
308;308;1.0
308;377;-2.642745211311632e-10
308;552;-2.3360841947315784e-10
308;610;-2.3824359378088957e-10
308;767;-2.5563792772878314e-10
309;54;-0.031
309;309;1.0
310;179;-0.00134036749331893
310;310;1.0
311;311;1.0
311;737;-0.0185
312;72;-0.09481124978135999
312;259;-0.0184
312;312;1.0
312;332;-0.051338366506520246
312;788;-0.0182
312;936;-0.02
312;971;-0.02
313;313;1.0
314;11;-2.33e-07
314;314;1.0
314;377;-2.33e-07
314;407;-2.33e-07
314;552;-2.33e-07
314;610;-2.33e-07
314;767;-2.33e-07
314;884;-2.33e-07
314;979;-2.33e-07
315;315;1.0
315;342;-2.8615461179087874e-07
315;522;-2.8615461179087874e-07
316;11;-2.1219e-11
316;74;-2.54628e-09
316;97;-2.54628e-09
316;246;-2.54628e-09
316;316;1.0
316;342;-2.54628e-09
316;377;-2.1219e-11
316;407;-2.1219e-11
316;522;-2.54628e-09
316;552;-2.1219e-11
316;610;-2.1219e-11
316;767;-2.1219e-11
316;784;-2.54628e-09
316;863;-2.54628e-09
316;884;-2.1219e-11
316;934;-2.54628e-09
316;979;-2.1219e-11
317;317;1.0
318;318;1.0
318;524;-0.48
319;319;1.0
319;899;-1.00057
320;16;-0.7444
320;243;-0.16621848739495798
320;302;-0.21368817204301077
320;320;1.0
320;807;-7.140000000000001
320;937;-0.05110630110630111
321;321;1.0
322;322;1.0
323;323;1.0
324;324;1.0
325;325;1.0
325;739;-1.0
326;326;1.0
326;664;-7.02038220839227e-06
326;869;-0.000623529044011057
327;327;1.0
327;407;-0.03267107461838828
327;552;-0.03210538213467175
327;767;-0.03265979865774224
327;884;-0.03267116725616355
328;179;-0.00448861962991223
328;328;1.0
329;329;1.0
330;330;1.0
330;626;-1.252
331;331;1.0
331;332;-0.05600549073438572
332;332;1.0
333;333;1.0
333;976;-0.3725
334;243;-0.08621848739495798
334;280;-1.1106666666666667
334;334;1.0
335;335;1.0
335;604;-0.0012
336;336;1.0
336;363;-0.182
336;531;-0.0016534
337;95;-0.00132292400172338
337;337;1.0
338;220;-0.251
338;338;1.0
339;339;1.0
339;686;-0.000248
340;228;-0.025
340;242;-0.025
340;312;-0.19218
340;340;1.0
340;418;-0.025
340;692;-0.025
340;738;-0.08978289731319902
340;800;-0.08
341;332;-0.12916952642415921
341;341;1.0
342;342;1.0
342;903;-1.02
343;156;-0.078
343;259;-0.003
343;318;-0.0068
343;322;-0.012259
343;343;1.0
343;392;-0.057
343;788;-0.0028
343;936;-0.0028
343;971;-0.0028
344;25;-0.00112916967321858
344;344;1.0
345;345;1.0
345;446;-1.0
345;837;-1.0
346;312;-0.29118
346;346;1.0
347;347;1.0
347;664;-0.000640342885946522
347;869;-0.000494415776941585
348;348;1.0
348;706;-0.09476
349;29;-0.05
349;49;-0.3749
349;82;-0.45
349;349;1.0
349;531;-0.15315
349;554;-0.4122
349;572;-372.0
350;179;8.43645524060307e-07
350;201;8.43645524060307e-07
350;350;1.0
351;54;-0.0172
351;274;-0.000773
351;351;1.0
352;352;1.0
353;274;-0.00328
353;353;1.0
354;354;1.0
354;970;-0.989795918367347
355;95;-0.00196238011012133
355;355;1.0
356;356;1.0
356;377;-5.285741490950388e-08
356;552;-4.6723903241196954e-08
356;610;-4.765098213822029e-08
356;767;-5.1130014178929046e-08
357;4;-0.0228133629254948
357;357;1.0
358;84;-0.0036084000000000003
358;322;-0.000549496911943245
358;358;1.0
358;388;-0.0037200000000000006
359;59;-0.026784000000000002
359;359;1.0
360;220;-0.752
360;360;1.0
361;361;1.0
362;77;-0.05
362;362;1.0
362;387;-0.010529739776951673
363;363;1.0
364;364;1.0
365;259;-0.1484
365;365;1.0
365;788;-0.1683
365;936;-0.146
365;971;-0.146
366;179;-0.203314001937532
366;319;-0.00070484
366;366;1.0
367;367;1.0
368;277;-3.43396556480316e-10
368;368;1.0
369;172;-0.0239085854425321
369;212;-0.007552716000000001
369;322;-0.00146
369;369;1.0
369;515;-0.0239085854425321
369;749;-0.0022696960000000003
369;904;-0.07823
369;928;-0.0062926399999999995
370;95;-0.00281709975384097
370;370;1.0
370;664;-0.016295430427857
370;799;-0.00127678507655295
370;869;-0.00375831909354023
370;973;-0.021
371;371;1.0
372;372;1.0
373;373;1.0
374;374;1.0
375;375;1.0
376;376;1.0
377;377;1.0
377;529;-122.4
378;49;-0.06307
378;91;-2.2218626393383675e-05
378;224;-2.4225526641883498e-06
378;234;-2.7941389290882783e-05
378;270;-1.878908128908129e-05
378;289;-0.000178407960199005
378;330;-0.0006248402555910543
378;378;1.0
378;385;-0.07847787223174872
378;387;-1.6784386617100398e-07
378;554;-0.0571
378;625;-0.00012427939606527398
378;626;-0.007503
378;712;-0.1690821256038647
379;95;-1.86908896837008
379;379;1.0
379;664;-0.00571206502210416
379;869;-0.00126028339690803
380;3;-0.063697993
380;4;-0.063697993
380;17;-0.063697993
380;172;-1.112
380;179;-0.599
380;194;-0.063697993
380;200;-0.063697993
380;201;-0.599
380;228;-0.205681068
380;242;-0.205681068
380;278;-0.111471487
380;286;-0.205681068
380;380;1.0
380;418;-0.205681068
380;515;-1.112
380;585;-0.063697993
380;592;-0.7368
380;646;-0.063697993
380;692;-0.205681068
380;842;-0.063697993
380;950;-0.063697993
381;95;-0.0016612974261811
381;381;1.0
381;664;-0.0114641440668571
381;869;-0.000604191036802619
382;382;1.0
382;482;-0.0005
383;383;1.0
384;325;-2.2916666666666665
384;384;1.0
385;385;1.0
386;386;1.0
387;387;1.0
387;625;-1.6409943571755374
388;388;1.0
388;618;-1.00057
389;389;1.0
390;390;1.0
390;572;-5210.0
391;391;1.0
392;392;1.0
392;524;-0.3
393;179;-2.35
393;201;-2.35
393;393;1.0
394;25;-0.00342763901000013
394;95;-0.00249703578510852
394;179;-0.00086
394;394;1.0
394;799;-0.00354595307988148
395;319;-51.83924
395;395;1.0
396;396;1.0
396;604;-0.9
397;25;-0.0103251934529385
397;95;-0.044366261423702
397;397;1.0
397;664;-0.247542730884833
397;799;-0.0231092268615785
397;869;-0.0173753936335754
398;260;-3250.0
398;398;1.0
398;531;-0.11471
399;77;-0.01
399;399;1.0
400;400;1.0
400;587;-0.13935999999999998
401;8;-0.5
401;28;-270000.0
401;29;-0.6
401;32;-0.9698499999507729
401;49;-0.3317
401;82;-0.3
401;318;-0.85
401;325;-16000.0
401;363;-0.5027
401;392;-0.0014
401;401;1.0
401;492;-57.0
401;524;-0.003
401;554;-0.3298
401;572;-26600.0
401;604;-210.0
401;786;-4760.0
401;807;-0.9
401;908;-1.0
401;935;-114.4223130430669
401;985;-145.0
402;28;-187.0
402;402;1.0
403;403;1.0
404;404;1.0
405;101;-1.02
405;405;1.0
406;11;-7.35751288389381e-06
406;377;-7.35751288389381e-06
406;406;1.0
406;407;-7.35751288389381e-06
406;552;-7.35751288389381e-06
406;610;-7.35751288389381e-06
406;767;-7.35751288389381e-06
406;786;-26700.0
406;884;-7.35751288389381e-06
406;979;-7.35751288389381e-06
407;253;-122.4
407;407;1.0
408;220;-0.00504
408;408;1.0
409;50;-0.06626062512549359
409;74;-15.90552
409;97;-15.777
409;246;-15.92628
409;299;-0.08325134337394989
409;409;1.0
409;934;-15.77786
410;410;1.0
410;604;-0.018
411;7;-0.075
411;32;-0.00015
411;270;-0.0001503126503126503
411;411;1.0
412;49;-0.07537
412;322;-0.01257
412;412;1.0
412;554;-0.03038
412;604;-60.0
413;413;1.0
414;414;1.0
415;50;-6.62606251254936e-05
415;299;-8.325134337394989e-05
415;415;1.0
416;416;1.0
417;392;-0.0294539365278707
417;417;1.0
418;418;1.0
418;788;-0.3773
419;419;1.0
420;420;1.0
421;421;1.0
422;156;-0.08
422;318;-0.00127187453188532
422;422;1.0
422;484;-0.0194128218024602
423;143;-1.09529e-07
423;423;1.0
424;7;-13.33333333333333
424;182;-0.001905
424;424;1.0
425;425;1.0
425;734;-0.97946
426;172;-0.0153
426;179;-0.3091
426;201;-0.3091
426;312;-0.02
426;426;1.0
426;515;-0.0153
426;592;-0.0153
427;100;-0.894
427;201;-1.07735043257994
427;294;-0.894
427;365;-0.425
427;427;1.0
428;179;-0.0246
428;201;-0.0246
428;428;1.0
429;429;1.0
430;430;1.0
431;179;-0.0149078851253673
431;201;-0.0149078851253673
431;274;-0.00182
431;431;1.0
