0;0;1.0
1;1;1.0
2;2;1.0
3;3;1.0
3;537;-4.78e-07
4;4;1.0
4;237;-122.4
5;5;1.0
5;238;-122.4
6;6;1.0
6;236;-122.4
7;7;1.0
7;235;-122.4
8;8;1.0
8;385;-2.3824359378088957e-10
8;386;-2.642745211311632e-10
8;387;-2.3360841947315784e-10
8;389;-2.5563792772878314e-10
9;9;1.0
10;10;1.0
11;11;1.0
12;12;1.0
12;385;-3.573653906713343e-08
12;386;-3.964117816967447e-08
12;387;-3.504126292097367e-08
12;389;-3.834568915931747e-08
13;13;1.0
14;14;1.0
15;15;1.0
16;16;1.0
17;17;1.0
18;18;1.0
19;19;1.0
19;537;-0.06
20;20;1.0
20;300;-0.0058
20;302;-0.00587649940031996
20;304;-0.00587649940031996
20;306;-0.0058
20;492;-0.00018385650224215247
20;493;-0.00018721461187214613
21;21;1.0
22;22;1.0
22;167;-0.00106799809796
22;169;-0.005122917
22;234;-0.0069264
23;23;1.0
24;24;1.0
24;601;-4.58e-06
25;25;1.0
25;344;-0.3725
26;26;1.0
26;37;-0.12916952642415921
27;27;1.0
27;37;-0.13150308853809195
28;28;1.0
28;164;-0.012598425196850395
29;29;1.0
30;30;1.0
31;31;1.0
32;32;1.0
32;537;-0.00042
33;33;1.0
33;601;-0.000129
34;34;1.0
34;537;-0.3
35;35;1.0
35;537;-0.006
36;36;1.0
37;37;1.0
38;38;1.0
39;39;1.0
40;40;1.0
41;41;1.0
42;42;1.0
43;43;1.0
44;44;1.0
45;45;1.0
45;385;-9.529970089439819e-08
45;386;-1.057123191357365e-07
45;387;-9.344558713582851e-08
45;389;-1.0225759972468566e-07
46;46;1.0
47;47;1.0
48;48;1.0
49;49;1.0
49;385;-2.382435937808895e-12
49;386;-2.642745211311632e-12
49;387;-2.336084194731578e-12
49;389;-2.556379277287831e-12
50;50;1.0
50;54;-1.00057
51;51;1.0
51;55;-1.00057
52;52;1.0
52;56;-1.00057
53;53;1.0
53;57;-1.00057
54;54;1.0
55;55;1.0
56;56;1.0
57;57;1.0
58;58;1.0
59;59;1.0
59;407;-1.0
60;60;1.0
60;537;-0.009
61;61;1.0
61;385;-1.6677504241070746e-07
61;386;-1.849971861583567e-07
61;387;-1.6353033232434125e-07
61;389;-1.7895140667649304e-07
62;62;1.0
63;63;1.0
64;64;1.0
65;4;-0.06931778213579072
65;6;-0.06953552895201975
65;65;1.0
65;228;-19.58557
65;229;-19.58557
65;230;-10.6899
65;231;-10.68991
65;385;-0.05124742496104852
65;387;-0.051343058496715124
66;66;1.0
66;601;-0.000223
67;67;1.0
67;537;-3.0
67;538;-0.000653640049533347
67;542;-0.000508148594987174
68;68;1.0
68;96;-1.0
69;69;1.0
70;70;1.0
71;71;1.0
72;72;1.0
72;167;-2.11732400142e-08
72;169;-1.5694e-06
73;73;1.0
73;167;-2.01575130766e-09
73;169;-1.533e-08
74;74;1.0
74;167;-9.88171659534e-09
74;169;-9.7935e-09
75;75;1.0
75;538;-0.0297397474507605
75;539;-0.00143931567462651
75;540;-0.0175140914957901
75;541;-0.00260048269822135
75;542;-0.00220627118232632
76;76;1.0
76;538;-7.02038220839227e-06
76;542;-0.000623529044011057
77;77;1.0
77;538;-0.00256785793715849
77;540;-0.0134747041131238
77;542;-0.00215716032667506
78;78;1.0
78;537;-0.6
79;79;1.0
79;169;-7.9843e-05
80;6;-0.004903199101220616
80;7;-0.07489031753632377
80;80;1.0
80;164;-0.001629106706489275
80;165;-0.7020408163265306
80;303;-0.207
80;305;-0.207
80;387;-0.02175382227891314
80;389;-0.07435244822059708
80;507;-12.5
80;538;-0.0433926653724011
